first row nr, abbadingo trace, state sequence, score sequence, alignment, num misaligned, nw-alignment, nw-score, norm-nw-score, sum scores, mean scores, min score,Column1
159," ""1 13 5 22 5 5 11 9 11 9 11 9 26 26 26"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.40307, -0.243077, -1.5215
160," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
161," ""1 19 5 22 5 5 11 9 11 9 26 26 26 11 9 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,234,348,635,809,987,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-1.89482,-0.212662,-1.5791,-0.00270636,0,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,234,348,635,809,987,1002,1314,1715,1715,1715,1715,]",38,1,, -8.68764, -0.434382, -1.89482
162," ""1 19 5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-2.7366,-0.227679,-0.00569802,-0.040822,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -6.94108, -0.347054, -2.7366
163," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
164," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
165," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
166," ""1 19 5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-2.7366,-0.227679,-0.00569802,-0.040822,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -6.94108, -0.347054, -2.7366
167," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
168," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
169," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,]",38,1,, -5.29393, -0.264696, -1.38638
170," ""1 13 5 5 5 22 11 9 11 9 11 9 26 26 26"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,]",26,1,, -2.90767, -0.207691, -1.5215
171," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
172," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
173," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
174," ""1 28 22 5 5 5 26 11 9 11 9 26 26 11 9 3 3 4 3 4 3 3 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,79,134,220,330,465,627,465,627,635,809,987,1294,1692,2148,2691,3302,3956,4517,2691,3301,3955,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-2.60269,0,-4.15888,-0.220609,-0.0453152,-0.842893,-1.46634,-0.842893,-1.46634,-0.00270636,0,-1.47863,-0.611174,-0.149532,-0.166497,-0.678758,0,-0.170958,-0.986495,-0.707746,0,-2.83321,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1]",5," [2,7,14,24,44,79,134,330/+,465,627,348/+,485,645,1294/+|1004/+,1692/+|1321/+,2148/+|1727/+,2691/+|2189/+,3302/+|2746/+,3956/+|3365/+,4517/+,4517/+,4517/+,1002/+,1314,1715,1715,1715,1715,]",43,0.96131,, -24.4429, -0.718909, -4.15888
175," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
176," ""1 31 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 4 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,2691,3301,3955,4515,1294,1692,2148,987,1005,1323,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.47863,-0.611174,-0.149532,-0.166497,-0.707746,0,-0.108634,-0.304211,-0.611174,-0.149532,-2.04923,-1.36926,-0.453474,-2.38811,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1]",3," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,2691,3301,3955,4515,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,1715/+,1715,]",28,0.908602,, -15.6034, -0.445813, -2.38811
177," ""1 28 22 5 5 5 26 26 26 11 9 11 9 11 9 3 3 4 3 3 4 3 3 4 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,2691,3301,3955,4515,2691,3301,3955,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.47863,-0.611174,-0.149532,-0.166497,-0.707746,0,-0.108634,-0.304211,-0.707746,0,-2.83321,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1]",2," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1692,2148,2691,3301,3955,4515,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,4517/+|4515/+,1715/+,1715,1715,1715,]",36,0.940476,, -12.3613, -0.398752, -2.83321
178," ""1 19 22 5 5 5 26 11 9 26 26 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,79,134,465,627,627,627,627,627,809,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-2.60269,0,-4.15888,-0.842893,-1.46634,-0.282567,-4.17439,-0.282567,-0.282567,0,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1]",2," [2,7,14,24,44,79,134,134/+,348/+,485,645,472/+,635,1002/+,1314,1715,1715,1715,1715,]",29,0.960526,, -19.1041, -0.868369, -4.17439
179," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
180," ""1 19 22 5 5 5 26 26 26 11 9 11 9 11 9 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.03536,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,44,81,139,222,335,472,635,809,987,1002,1314,1715,1715,1715,1715,]",38,1,, -5.29393, -0.264696, -1.38638
181," ""1 22 22 5 5 5 11 9 26 26 26 11 9 11 9 4 4 3 23 23 23 21 21 21"""," [2,7,14,24,42,75,465,627,465,627,465,627,627,627,627,809,987,1005,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-3.98898,-0.842893,-1.46634,-0.842893,-1.46634,-0.842893,-0.282567,-4.17439,-0.282567,-0.282567,0,-1.36926,-1.03212,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1]",4," [2,7,14,24,42,75,234/+|75/+,348/+,635,809,987,987/+,635/+,1005/+|635/+,1324/+,1732,1002,1314,1715,1715,1715,1715,]",34,0.962121,, -22.474, -0.832372, -4.17439
182," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
183," ""1 19 5 22 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.67328, -0.233664, -1.38638
184," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
185," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
186," ""1 19 5 5 22 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.71728, -0.235864, -1.38638
187," ""1 19 5 5 5 22 11 9 26 11 9 11 9 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-2.7366,-0.227679,-0.00569802,-0.040822,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,90,151,239,355,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -6.94108, -0.347054, -2.7366
188," ""1 19 5 5 5 22 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -4.17788, -0.208894, -1.38638
189," ""1 26 5 5 5 22 11 9 11 9 11 9 26 26 26 2 3 3 4 3 4 3 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.79952,-2.71578,-0.554608,-0.0876473,-0.370679,-0.955511,-0.124053,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,]",52,1,, -11.2859, -0.417996, -2.79952
190," ""1 25 5 5 5 22 11 9 11 9 11 9 26 26 26 3 4 3 3 3 4 23 23 23 21 21 21"""," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1322,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.45995,0,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.71578,-0.963576,0,-0.370679,-0.506561,-0.0215062,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,10,18,29,50,88,147,232,345,482,645,820,1004,1322,1727,2189,2745,3365,1002,1314,1715,1715,1715,1715,]",50,1,, -8.25621, -0.317547, -2.71578
191," ""1 25 5 5 22 5 11 9 11 9 11 9 26 26 26 3 3 4 3 4 3 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.71578,-0.554608,-0.0876473,-0.370679,-0.955511,-0.124053,-0.0422598,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1004,1321,1727,2189,2746,3365,1002,1314,1715,1715,1715,1715,]",50,1,, -9.02578, -0.347146, -2.71578
192," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.44707, -0.246219, -1.5215
193," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.44707, -0.246219, -1.5215
194," ""1 23 5 5 22 5 11 9 11 9 11 9 26 26 26 4 3 4 2 23 23 23 21 21 21"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,1005,1323,1732,1732,1002,1314,1715,1715,1715,1715,1715]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-2.68028,-0.453474,-0.118193,-0.789243,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,1005,1323,1732,1732,1002,1314,1715,1715,1715,1715,]",46,1,, -8.85606, -0.369003, -2.68028
195," ""1 19 22 5 5 5 11 9 11 9 11 9 26 26 26 23 23 23 21 21 21"""," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-1.2,0,-0.154151,-0.00316319,-0.167683,0,0,0,-0.000565611,-0.542037,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [2,7,14,24,42,75,88,147,232,345,482,645,820,1002,1314,1715,1715,1715,1715,]",38,1,, -5.67014, -0.283507, -1.38638
196," ""1 31 22 5 5 5 26 26 26 11 9 11 9 11 9 3 4 3 4 3 3 3 4 3 4 3 3 23 23 23 21 21 21"""," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1693,2148,1294,1693,2148,2691,3301,3955,4515,987,1005,1323,1324,1732,1002,1314,1715,1715,1715,1715,1715]"," [-1.35049,-0.000795229,0,-0.00159236,-0.373318,-0.0844893,-0.172795,-0.00751318,-0.00909097,0,-0.00610689,-0.00270636,0,-1.47863,-1.04481,0,-0.166497,-1.04481,0,-0.166497,-0.707746,0,-0.108634,-0.304211,-1.36926,-0.453474,-2.38811,-0.158057,-0.639631,0,0,-0.287764,-0.287764,-0.287764,-1.38638]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1]",3," [2,7,14,24,44,81,139,222,335,472,635,809,987,1294,1693,2148,3302/+,3956,4517,4517/+|4515/+,3955/+,4515,4515/+,4517/+,4517/+,4517/+|4515/+,4515/+,4515/+,4515/+,1715/+,1715,]",27,0.905914,, -14.2889, -0.408255, -2.38811
197," ""1 13 5 22 5 5 11 9 11 9 11 9 26 26 26"""," [1,5,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-1.28054,0,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,5,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.40307, -0.243077, -1.5215
198," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.44707, -0.246219, -1.5215
199," ""1 13 5 5 22 5 11 9 11 9 11 9 26 26 26"""," [1,4,12,18,29,50,88,147,232,345,482,645,820,820]"," [-0.300465,-0.326728,-0.997813,-0.00153571,-0.0441478,-0.00672026,-0.07675,-0.00316319,-0.167683,0,0,0,-0.000565611,-1.5215]"," [1,1,1,1,1,1,1,1,1,1,1,1,1,1]",0," [1,4,12,18,29,50,88,147,232,345,482,645,820,]",26,1,, -3.44707, -0.246219, -1.5215
